mc_run_id,grouping,mean_ghgs,mean_land,mean_watscar,mean_eut,mean_ghgs_ch4,mean_ghgs_n2o,mean_bio,mean_watuse,mean_acid,sd_ghgs,sd_land,sd_watscar,sd_eut,sd_ghgs_ch4,sd_ghgs_n2o,sd_bio,sd_watuse,sd_acid,n_participants,sex,diet_group,age_group
149,veggie_male_30-39,5.772254512,6.871824628,15957.81838,23.00811111,0.768431637,0.339609379,254.2966654,570.2284454,26.98350443,3.582542185,4.11547462,11196.67398,13.07736648,0.536299438,0.218217952,196.0916576,343.1352055,17.23572949,1221,male,veggie,30-39
149,veggie_male_40-49,5.343098338,6.63004773,15456.96517,21.58431588,0.7087372,0.321997511,232.7692522,548.1528049,25.14615058,3.410061555,4.032280934,12846.10705,13.12464954,0.517158652,0.214561826,187.9579842,383.1571949,15.737896,961,male,veggie,40-49
149,veggie_male_50-59,4.974912999,6.415027507,14262.2258,19.98109683,0.65362266,0.312615279,222.0918766,495.4032778,23.65836833,2.97572111,3.941563069,9098.048296,11.29486475,0.446808278,0.193216376,167.2713209,281.5766134,13.6406272,426,male,veggie,50-59
149,veggie_male_60-69,5.031052261,6.665503335,13892.58527,19.93515649,0.654588443,0.322705024,229.4806196,492.3676651,24.30650762,3.013508854,3.835889197,9611.793544,10.88194459,0.44829894,0.198258117,176.6479119,286.6936384,13.85496763,229,male,veggie,60-69
149,veggie_male_70-79,5.701422362,7.22741521,16365.41622,21.89924598,0.752376681,0.3764767,264.7647205,551.7771426,26.91461918,3.64465327,4.34854239,13858.89178,12.79838387,0.548674793,0.267480073,213.4886565,383.0802698,16.91637373,158,male,veggie,70-79
150,fish_female_20-29,7.312745953,12.54562428,16245.54849,21.36053265,2.097187645,0.528362701,887.513773,860.8678233,21.59209553,4.788608217,8.62546162,10280.21983,12.69790076,1.639870413,0.354203473,675.7186688,532.3092756,13.1085899,1329,female,fish,20-29
150,fish_female_30-39,7.157082499,12.37670325,17091.29479,20.85570106,2.037392977,0.505963369,868.0472459,853.343195,21.79568817,4.337055278,7.948987277,10050.48013,11.40059922,1.513915544,0.308528844,624.2721439,486.9421525,12.18551669,2024,female,fish,30-39
150,fish_female_40-49,7.051892341,12.36207272,17137.0116,20.25766765,2.022949451,0.497837165,868.8520541,836.6906313,21.56266976,4.366307776,7.889883214,10074.10433,10.92772995,1.55971504,0.320725204,643.7166354,480.9261938,11.81755566,1689,female,fish,40-49
150,fish_female_50-59,6.879154781,12.08226073,17780.25739,19.77000968,1.938777061,0.491743122,830.0169426,864.6696727,21.13251699,4.349886022,7.940615305,11092.96222,11.42403194,1.525369234,0.308824836,621.2622955,562.4478181,11.90729596,946,female,fish,50-59
150,fish_female_60-69,7.526103706,13.27140147,19200.39693,21.34545085,2.128058607,0.536353441,911.1260509,953.3292922,22.99778762,4.714468412,8.516263883,11760.41858,12.08809509,1.637957712,0.333393222,677.3185369,588.1574726,13.15510484,492,female,fish,60-69
150,fish_female_70-79,7.091356999,12.48552792,21111.33343,21.24904377,1.891489494,0.528191658,823.2357978,939.7721593,23.24263667,4.325504492,7.906700608,14418.59945,10.78148334,1.532192217,0.335531769,648.4596585,586.434799,12.27747439,195,female,fish,70-79
150,fish_male_20-29,10.129447,17.18587935,23610.87972,29.60784154,2.851384682,0.709620316,1204.448871,1179.05777,29.69586495,5.953785926,10.51865864,14280.52331,16.44672746,2.068466704,0.456424323,843.7647408,680.3969997,16.268281,163,male,fish,20-29
150,fish_male_30-39,8.707804143,14.90066692,22404.0587,26.20131943,2.38724084,0.600268765,1023.145423,1061.523131,26.8865507,5.57502725,10.22558825,12562.40963,14.94033361,1.92863653,0.394732634,805.0004257,629.6289429,15.37357369,412,male,fish,30-39
150,fish_male_40-49,8.028357738,13.86418827,21108.28016,23.98371393,2.198454376,0.546178352,934.4819262,972.3390882,24.93314283,4.851618164,8.821663316,13344.32148,12.61550259,1.697450141,0.327416163,704.8968218,538.0606631,13.8289787,432,male,fish,40-49
150,fish_male_50-59,7.924036984,13.54482661,20793.10244,23.25435119,2.181295794,0.549956471,932.1079581,970.5432521,24.62592244,5.093567654,8.983243143,13203.26623,13.36435823,1.771953405,0.354431198,720.520293,578.4455851,14.22602481,214,male,fish,50-59
150,fish_male_60-69,8.366678928,14.73329099,22161.32146,24.61579373,2.309442549,0.624325694,997.7274392,1030.636142,25.51139165,6.012950565,11.44361778,14015.64411,16.91606693,2.024792826,0.467075385,820.7991938,658.1804186,16.29113155,159,male,fish,60-69
150,fish_male_70-79,8.250875741,14.7737416,24768.83566,25.43808186,2.230354535,0.610901833,960.9763089,1120.736256,25.9545927,5.43394827,9.428978778,19874.5442,16.8648401,1.849927582,0.45041022,751.0216547,748.1632372,13.6542011,68,male,fish,70-79
150,meat 100+_female_20-29,16.05334792,36.45107023,27019.474,50.81655738,4.323012361,1.153078039,1212.180881,1318.905317,50.32897455,7.776540506,19.96059713,12608.11367,24.52873553,2.349154609,0.553789603,798.8514154,626.6223274,21.67708254,393,female,meat100,20-29
150,meat 100+_female_30-39,15.98810699,37.12814508,26480.89721,49.89156148,4.258167488,1.112396601,1176.180794,1295.488927,49.89578237,7.785518099,20.63804275,11837.5602,24.70051309,2.329888493,0.519524815,782.7425492,597.089008,22.34413019,778,female,meat100,30-39
150,meat 100+_female_40-49,17.11235641,41.40454206,24863.73377,51.14956499,4.545262309,1.161853488,1213.388846,1254.904325,51.46142515,7.868514377,21.66428938,11075.11724,24.04436283,2.262522457,0.53002794,733.9758323,585.0395806,21.84220114,1935,female,meat100,40-49
150,meat 100+_female_50-59,17.42817168,42.67429915,24357.56317,51.5296777,4.626204027,1.168354156,1220.236309,1268.67006,52.13282488,7.711028542,21.36593462,11085.71562,23.52588923,2.211110257,0.511177377,728.6598559,585.8930138,21.47162864,1753,female,meat100,50-59
150,meat 100+_female_60-69,17.6106762,43.26794996,25342.84216,52.18137817,4.658507603,1.175262907,1231.396245,1301.104946,52.61611676,8.471098014,24.96447311,11890.77898,26.12277697,2.272050785,0.545543815,726.2049676,608.1655708,23.39354206,843,female,meat100,60-69
150,meat 100+_female_70-79,18.73299483,46.49470981,27094.84504,55.46776898,4.928768268,1.245345511,1232.469391,1353.081402,57.54867172,9.824238593,29.06825277,11987.76337,27.26691192,2.653092445,0.592450851,798.8724078,628.0260572,27.16550467,274,female,meat100,70-79
150,meat 100+_male_20-29,23.66734398,53.44296329,36961.19943,76.06421545,6.663468582,1.641024547,1797.034275,1822.223333,74.41563013,11.92004529,30.06688241,17495.4749,39.92055186,3.658082373,0.797672041,1286.882359,962.9013343,35.46116484,132,male,meat100,20-29
150,meat 100+_male_30-39,19.20073093,43.97672535,33130.18837,61.83672548,5.079977576,1.339602133,1353.041469,1564.940889,61.17836355,8.878705787,24.01926666,15273.93049,29.1704901,2.521811817,0.583868273,823.9433172,758.611006,28.01558525,260,male,meat100,30-39
150,meat 100+_male_40-49,19.00450072,45.33723135,29611.75679,61.01903688,5.089364371,1.27216185,1339.363191,1400.267776,59.30975182,8.512216468,22.59286975,13219.92911,29.46916167,2.561700058,0.557291232,873.1116877,638.6135142,24.61497546,616,male,meat100,40-49
150,meat 100+_male_50-59,19.48920729,46.94841525,29407.00762,61.15899658,5.224423271,1.293163717,1377.492513,1426.721995,59.86106139,9.168416722,24.55643113,14064.68279,30.34484761,2.681809904,0.625721593,880.2178505,660.4391502,27.76793669,591,male,meat100,50-59
150,meat 100+_male_60-69,18.53640113,44.9592692,29916.51023,60.51378292,4.880030057,1.251519401,1266.254205,1425.803755,59.09400131,8.46252075,23.31504753,16098.21672,28.8122348,2.444178452,0.58581125,859.5922355,689.9138786,24.98003581,543,male,meat100,60-69
150,meat 100+_male_70-79,20.33789691,51.11788368,31051.00508,65.30821702,5.222994771,1.335810492,1274.065419,1465.40991,64.11993502,10.75780746,32.9841888,14280.18272,31.69875617,2.767354309,0.656112453,844.2814816,662.5363806,29.25080096,168,male,meat100,70-79
150,meat <50_female_20-29,7.624029477,14.18156164,15581.07447,22.63618744,2.215200912,0.555254554,866.086769,814.3554989,23.03110655,4.364337561,8.322296955,9583.598022,12.04083984,1.47555518,0.328029547,599.1138493,483.0157339,12.48359565,764,female,meat50,20-29
150,meat <50_female_30-39,7.615675405,14.05319832,16474.00914,22.68482844,2.186775158,0.545946668,853.7687875,842.2783096,23.63215003,4.525580305,8.436825406,10247.3677,11.77234835,1.55122845,0.342932158,625.6114201,495.892029,12.73085337,1483,female,meat50,30-39
150,meat <50_female_40-49,7.614886043,14.35785636,16088.6022,22.40378005,2.201514783,0.538852118,850.0643459,826.5312418,23.30936859,4.224347801,8.135954823,10344.91891,11.06717446,1.469002541,0.316494745,600.065397,460.7520734,11.45174096,2093,female,meat50,40-49
150,meat <50_female_50-59,7.794264979,14.79108907,15962.86611,22.29755176,2.274848618,0.552234678,872.9242395,859.51867,23.39668104,4.336229987,8.441059212,9952.209122,11.12781428,1.499124666,0.315378563,608.6721577,493.5625003,11.45077232,1698,female,meat50,50-59
150,meat <50_female_60-69,8.287049439,15.68957782,16960.8303,23.61682862,2.441830729,0.58095087,931.0132847,915.7188981,24.91819306,4.314164215,8.459511279,10706.30894,11.06820034,1.519714702,0.317752827,619.3338933,489.1065138,11.69883931,1047,female,meat50,60-69
150,meat <50_female_70-79,8.29347235,15.67145628,17141.67462,23.68785346,2.396056045,0.56834425,897.1688102,924.7549529,25.52712547,4.692401206,9.271248614,10242.95213,11.94286846,1.624340892,0.314962248,647.5520729,522.5137832,12.98478269,381,female,meat50,70-79
150,meat <50_male_20-29,9.610738464,18.04969523,18442.19009,28.10353761,2.861276055,0.666758706,1114.335796,966.6549994,28.31600435,5.678921288,10.69377386,9819.693749,14.52695822,2.042632971,0.397766519,857.8595484,563.3336178,14.18402072,131,male,meat50,20-29
150,meat <50_male_30-39,9.597207793,17.52991656,21076.0853,28.26880386,2.765236109,0.673553743,1073.487361,1059.351996,29.28337614,5.861729925,10.79825921,13310.31862,14.83168369,2.022662012,0.418878555,810.6450563,715.6550737,15.59306094,370,male,meat50,30-39
150,meat <50_male_40-49,8.982899026,16.69552011,20098.27638,26.82689755,2.568921209,0.606913826,986.415857,974.6699683,27.95545297,5.474341655,10.53223699,14931.63973,14.80491994,1.919981123,0.365292646,787.438591,603.2506456,15.16901473,448,male,meat50,40-49
150,meat <50_male_50-59,9.036199128,17.04119367,18626.0093,26.44969913,2.636543368,0.640582672,1019.580161,946.4106555,27.38345551,4.935096579,9.437070165,10282.62574,13.16550363,1.78533566,0.389815233,733.431219,477.6046654,13.14039487,410,male,meat50,50-59
150,meat <50_male_60-69,8.701654284,16.66685709,18404.23898,26.2588231,2.469496392,0.618114958,946.7495268,960.0327011,27.04105974,4.989414543,9.674169274,12391.3574,14.50527498,1.664848013,0.417190187,690.8669208,600.7471043,14.30240597,364,male,meat50,60-69
150,meat <50_male_70-79,9.411980304,18.01915598,19934.82186,27.46523133,2.737788329,0.655731094,1037.725933,1032.107337,28.7094154,5.284104308,11.20323904,12104.22731,13.55155854,1.881698081,0.355444961,773.120478,575.1671877,13.94093031,143,male,meat50,70-79
150,meat50-99_female_20-29,10.12578175,20.04596874,19229.91701,31.23974152,2.856215249,0.746441642,989.0592887,1015.992731,31.16724695,5.118173227,10.79371456,9780.117742,14.53158383,1.692192742,0.386653504,655.8601434,519.029465,14.28931196,669,female,meat,20-29
150,meat50-99_female_30-39,10.16142767,20.566614,19367.7826,31.09413053,2.86044832,0.727424097,980.6226852,1012.327188,31.46223704,5.019921886,10.91267591,10005.50164,14.43277387,1.649692862,0.371152189,653.3375279,519.4305539,13.86594004,1350,female,meat,30-39
150,meat50-99_female_40-49,10.53202438,22.01255739,18669.60439,31.33480208,2.968600875,0.737375097,991.6645798,997.0946778,32.02328204,4.99591128,11.22651695,9486.820653,13.98285435,1.643047555,0.356850384,632.3679899,505.8782368,13.75230626,2710,female,meat,40-49
150,meat50-99_female_50-59,10.60496288,22.32100605,18061.06784,30.70222711,3.001595892,0.743038845,1002.926302,998.9122011,31.71083764,5.032770441,11.9012328,8613.998238,13.20504891,1.649625969,0.352981431,629.8049972,479.7920544,13.09322449,2682,female,meat,50-59
150,meat50-99_female_60-69,10.86306878,22.60073063,19508.15977,32.01494916,3.077514025,0.761534665,1039.11882,1072.483814,32.84294134,5.181415003,11.94823575,10101.31558,14.5439593,1.669840123,0.378112534,654.2124875,540.5758506,14.00270706,1456,female,meat,60-69
150,meat50-99_female_70-79,11.18742444,23.66928061,21741.3822,33.92478394,3.096920461,0.796484555,1034.005894,1112.977962,34.72976308,5.588791009,13.39610877,12845.04241,14.91411708,1.824249434,0.435476584,704.2168603,542.4368325,14.81523645,450,female,meat,70-79
150,meat50-99_male_20-29,12.94109987,25.05053662,25089.89447,38.64972129,3.747692916,0.923899331,1319.11367,1297.637605,38.56518942,7.067889802,14.20999144,14529.17909,19.53880241,2.42883862,0.506728875,1006.217282,712.3735588,18.6769557,151,male,meat,20-29
150,meat50-99_male_30-39,12.7709781,25.03950395,25073.21067,39.64965927,3.650123719,0.905840375,1259.139833,1262.617202,39.84697061,7.279574898,14.59114677,13667.60123,19.63281537,2.500097401,0.509169632,981.4199897,734.0778392,19.43121483,304,male,meat,30-39
150,meat50-99_male_40-49,12.64029544,26.32264758,23184.59679,38.53744905,3.598424237,0.87808101,1209.013012,1156.000712,38.32334993,6.183725143,13.80555095,12358.93322,18.17826572,2.052404748,0.45584676,811.4476973,587.4733278,16.34039118,663,male,meat,40-49
150,meat50-99_male_50-59,11.80889507,24.96127889,21178.56597,36.44805873,3.298262711,0.8142894,1088.274656,1106.091247,36.42951769,5.86696132,13.79979581,10826.76028,17.28774247,1.91470043,0.405383156,735.1192296,552.7170662,16.14066688,671,male,meat,50-59
150,meat50-99_male_60-69,12.45315755,26.50806784,22040.04377,37.75293959,3.533663254,0.854746283,1186.850358,1167.404083,37.16304921,6.050708279,14.19735006,13249.43763,16.73894337,2.005865474,0.439282081,767.6643804,598.2324075,15.29776242,634,male,meat,60-69
150,meat50-99_male_70-79,12.37164362,26.8990246,22041.59207,38.43979706,3.398657729,0.836662033,1072.436786,1151.396389,38.0275718,5.637900055,13.88989715,10323.37259,17.48401777,1.85942112,0.365380436,710.9171056,533.090319,15.78016248,231,male,meat,70-79
150,vegan_female_20-29,1.906795689,4.157727386,14361.3551,7.796176702,0.154817036,0.206398071,198.7504845,340.5242779,8.776467953,1.338601128,3.055229993,11739.17664,4.940040391,0.262966377,0.159683645,198.3412645,268.9741512,6.154642138,487,female,vegan,20-29
150,vegan_female_30-39,2.113213517,4.657077816,15381.16293,8.305399838,0.193743506,0.228158648,237.4286412,369.8554684,9.419700528,1.829288325,3.809460741,10575.86239,5.706259999,0.511736563,0.194247857,273.9419742,265.0246241,6.464415822,376,female,vegan,30-39
150,vegan_female_40-49,2.176476811,4.872570317,18687.63961,8.807433594,0.180444434,0.225909781,219.4076018,419.7657701,10.22105289,1.559061761,3.860306548,19204.63253,5.861525924,0.296434846,0.185387614,240.7036242,373.3839857,7.829246001,219,female,vegan,40-49
150,vegan_female_50-59,2.11536199,5.227732428,19414.73591,8.561972145,0.159459654,0.239687397,251.7413026,425.0275553,10.02299241,1.470696072,4.430881079,17598.96538,5.679480377,0.262701108,0.187591294,281.6305668,363.0588191,6.822645938,106,female,vegan,50-59
150,vegan_female_60-69,2.177854801,5.529824536,20266.08821,8.816358698,0.159428627,0.233965274,253.6785759,452.2281188,10.37995375,1.477280665,4.05436866,18915.01535,5.949186968,0.264568068,0.185877824,232.4581619,418.2590791,7.049084652,81,female,vegan,60-69
150,vegan_female_70-79,2.926653479,5.746955043,20278.49865,11.02616427,0.357697666,0.294645257,282.2767128,506.9210343,12.8659987,2.805178335,4.840756718,15216.12578,9.847746217,0.737838901,0.256844978,313.5035476,399.1896972,12.71445301,25,female,vegan,70-79
150,vegan_male_20-29,2.89896613,6.297874131,21272.61149,11.93809435,0.238252528,0.292314938,279.101643,503.6329261,13.68636439,2.752201195,5.53753922,15599.19574,10.01307008,0.834175496,0.275605387,291.0651937,358.3199712,14.01893858,198,male,vegan,20-29
150,vegan_male_30-39,2.445071951,5.315996323,20598.61521,9.648393688,0.166900133,0.255031719,250.3131196,462.573211,11.58470211,1.601660002,3.781946105,18288.55118,6.190594532,0.231574249,0.201446527,236.4957476,397.3541875,8.325281667,251,male,vegan,30-39
150,vegan_male_40-49,2.387874182,5.416778909,19544.81791,9.656737943,0.16500671,0.250928725,253.5144537,443.1094405,10.75708114,1.701353512,3.579932397,13954.08842,6.526844318,0.328077867,0.225231548,222.6294682,309.5476059,6.690445481,165,male,vegan,40-49
150,vegan_male_50-59,2.170743729,5.287638719,18183.03623,9.192905209,0.168226836,0.241870333,265.7805991,402.2214908,9.791519015,1.235110069,3.173910376,11481.60933,5.87870514,0.232948987,0.184569752,211.9520283,255.6166335,5.122467828,62,male,vegan,50-59
150,vegan_male_60-69,2.204385402,5.533362735,24651.35536,9.059001012,0.126955231,0.267573078,257.7488122,505.5586664,10.80164158,1.290536678,3.27915202,23147.88548,5.35576284,0.132002735,0.191192539,188.534145,460.511582,7.125831852,52,male,vegan,60-69
150,vegan_male_70-79,2.206700452,5.038448488,21358.95133,9.32548954,0.14272491,0.227173131,204.8120109,467.9676169,10.69757886,1.350349651,3.616818423,19149.01345,6.146778112,0.122877365,0.145387274,132.5348986,378.9507154,7.136614266,19,male,vegan,70-79
150,veggie_female_20-29,6.25518247,11.46567931,14487.23513,17.01345791,1.872871839,0.456069878,818.0491128,611.7302838,18.77976304,4.088174633,7.681151741,9478.087274,9.796840212,1.466915446,0.305417173,614.0913052,362.1653903,11.30891894,3752,female,veggie,20-29
150,veggie_female_30-39,6.205319692,11.43921087,15259.666,16.88704529,1.851994889,0.447242734,810.512461,618.7605694,19.04079353,4.218924791,7.827666565,9697.94638,9.961584134,1.541454693,0.308565107,635.6906817,375.71383,11.4704941,3634,female,veggie,30-39
150,veggie_female_40-49,6.125722838,11.48941349,15930.21039,16.65401871,1.81546242,0.435986809,804.8741649,617.6892643,19.04550848,4.105470934,7.837497227,10405.28678,9.684877448,1.50963876,0.297225417,627.6710622,372.2033321,11.21518467,2696,female,veggie,40-49
150,veggie_female_50-59,6.181075236,11.70742381,16867.76431,16.35962112,1.840290681,0.449993308,826.2467127,635.0709017,18.95638092,4.287108148,8.13078442,11932.46329,9.428174708,1.616248978,0.330154823,678.4115626,398.533202,10.95129522,1203,female,veggie,50-59
150,veggie_female_60-69,6.396831522,12.01269362,18533.43307,17.27007224,1.877412056,0.451804983,827.4646636,669.5384878,20.25681939,4.454672356,8.491297338,13097.26327,10.02233334,1.657730331,0.342284861,705.534663,429.1791561,11.71288231,536,female,veggie,60-69
150,veggie_female_70-79,5.961004511,11.23396783,20641.54015,17.61669786,1.636536519,0.423929722,714.8898798,667.0703695,21.18671787,4.161465967,8.043362552,14538.72063,9.66060119,1.567963438,0.29019009,651.334563,416.2320912,11.77668366,289,female,veggie,70-79
150,veggie_male_20-29,8.291485786,15.11817547,19967.16473,22.89937532,2.444163379,0.569422099,1059.552195,823.2390753,25.63726064,5.619819123,10.38502514,13664.52415,13.51402523,2.083852293,0.384660999,864.1166933,510.0180981,16.25043711,646,male,veggie,20-29
150,veggie_male_30-39,7.744344882,14.16803743,19599.37213,21.20330173,2.2575646,0.534155936,990.4174657,778.3409313,24.50440293,5.642248587,10.55508015,12644.7063,12.84788479,2.087264658,0.380958996,869.2583025,500.0497594,15.40664006,1221,male,veggie,30-39
150,veggie_male_40-49,7.13336374,13.11371541,19633.19022,19.83282123,2.037396556,0.502296352,895.1948782,735.927542,22.63736542,5.17034925,9.636468514,12305.18628,12.1965944,1.908946799,0.376362952,783.9678209,467.8628484,14.25532538,961,male,veggie,40-49
150,veggie_male_50-59,6.651178203,12.44574622,19292.44813,18.64890202,1.865056857,0.477978052,834.9997241,695.6792303,21.48755949,4.701251083,8.953151751,11796.31005,10.95602521,1.778932424,0.331914361,729.9523175,418.3013432,13.33530493,426,male,veggie,50-59
150,veggie_male_60-69,6.352935285,11.95773609,20624.84856,18.66414848,1.709078636,0.469171412,774.4891889,690.6994425,21.58607644,4.425826553,8.555498643,13080.40192,10.63984494,1.67186944,0.344646405,712.1872207,400.6045794,12.44430442,229,male,veggie,60-69
150,veggie_male_70-79,7.145557194,13.14352844,24384.35101,20.81205001,1.961490381,0.53526053,867.2983489,808.5616221,24.6219402,5.318156431,10.01074363,22629.54426,12.69778134,1.945017171,0.426742183,814.4681419,620.6478136,16.39020344,158,male,veggie,70-79
151,fish_female_20-29,4.047302341,5.600319422,16102.00346,19.22398964,0.692243382,0.363448413,178.139831,844.1944385,20.14090458,2.425224003,3.47880505,9562.624517,11.32869826,0.508313963,0.269109079,156.2537094,623.2579248,12.48540481,1329,female,fish,20-29
151,fish_female_30-39,4.027354562,5.512996878,17253.83088,19.04169921,0.681858294,0.361678188,178.7885151,828.9439898,20.28274467,2.235867082,3.198888629,10127.67401,10.34647163,0.481397267,0.242297554,151.0920779,575.937373,11.51264038,2024,female,fish,30-39
151,fish_female_40-49,3.944584895,5.433747105,17184.02941,18.56098818,0.669489578,0.34332474,176.4782879,792.0184355,20.16346201,2.139498616,3.045610067,9962.926087,9.932122934,0.462486256,0.228071643,142.094622,577.7862252,11.38156413,1689,female,fish,40-49
151,fish_female_50-59,3.856513619,5.268009229,16912.7271,18.32912448,0.638556623,0.325887583,167.5929457,806.685023,19.63810963,2.158289,3.020288653,9614.347065,10.37605105,0.480243066,0.212434182,147.1772034,644.157731,11.18847226,946,female,fish,50-59
151,fish_female_60-69,4.25304155,5.76699799,18031.50844,20.11523728,0.720158399,0.364723187,190.7400264,875.3346973,21.67157873,2.486099703,3.558770178,10508.44115,11.66267497,0.546272756,0.245423562,185.1460389,749.9966634,12.6041478,492,female,fish,60-69
151,fish_female_70-79,4.431006391,6.059553608,18341.47495,20.75128145,0.764902035,0.396868222,223.1949845,844.6190547,21.9442101,2.282416228,3.201480653,10325.97161,10.899396,0.466302063,0.255536993,177.4417149,585.287973,11.80305558,195,female,fish,70-79
151,fish_male_20-29,5.49688033,7.892395294,23942.64346,25.99777289,0.919185365,0.511426362,219.7219474,1120.861951,27.67092719,3.032365046,4.309625685,16259.98115,14.64970554,0.577003474,0.32115819,171.7902672,829.3850005,15.32504958,163,male,fish,20-29
151,fish_male_30-39,5.066267047,7.306790706,21530.36252,23.99154528,0.826624462,0.449352248,214.3578766,1055.992885,25.45668724,2.850237136,4.385569033,12389.30792,13.44183768,0.555113428,0.294023847,153.4324376,775.6366683,15.06598813,412,male,fish,30-39
151,fish_male_40-49,4.793364771,6.842260099,20855.48135,22.36836162,0.800433928,0.427329966,217.4779418,938.543176,23.73462509,2.654584356,3.949920921,15873.10267,12.04913795,0.559971908,0.308326323,185.1909349,650.1014211,14.02103847,432,male,fish,40-49
151,fish_male_50-59,4.602098773,6.416843238,20038.38264,21.59601701,0.738926089,0.387626976,198.1610951,917.2878817,23.11872594,2.656343124,3.840622989,12203.26595,12.46531966,0.541474014,0.269352511,158.9626603,682.6674923,13.89083643,214,male,fish,50-59
151,fish_male_60-69,4.951218793,6.899037495,20203.86961,22.4964661,0.885004266,0.454989398,240.9966203,940.8587755,23.46054623,3.104234231,4.421936368,11816.16965,13.6331463,0.730330731,0.377418576,235.2262803,654.1003272,14.58665691,159,male,fish,60-69
151,fish_male_70-79,5.018851943,6.925932203,20683.34346,23.62298423,0.821372036,0.44195854,227.7424424,934.3967347,24.31747967,2.872458187,3.995992148,13300.75949,14.30508035,0.519163566,0.278061699,151.9983044,755.3611166,12.76227819,68,male,fish,70-79
151,meat 100+_female_20-29,8.950084038,13.29111939,25484.38302,38.41911357,2.157219938,0.760809178,284.2800581,1217.393726,41.46966626,3.783619832,6.183413739,12008.93537,16.74002064,1.117227345,0.381677297,148.2407688,718.505065,18.58099896,393,female,meat100,20-29
151,meat 100+_female_30-39,8.805336315,13.12867,25682.38167,37.74439094,2.197645859,0.772782799,289.1037518,1192.076061,40.07815119,3.812611108,6.32996747,12007.64356,16.43054438,1.182182472,0.419802337,181.1056432,664.9850017,16.62358793,778,female,meat100,30-39
151,meat 100+_female_40-49,8.92477866,13.60613842,25803.65372,38.20478292,2.354541565,0.791630176,280.8476015,1158.527658,38.94504613,3.716864308,6.276600109,11420.28776,16.32546336,1.186740952,0.391696107,183.710462,726.011863,16.05879598,1935,female,meat100,40-49
151,meat 100+_female_50-59,8.936823665,13.66826618,26016.91174,38.52311964,2.385215508,0.783318714,272.5745298,1162.209547,39.18865953,3.62705678,6.117278124,11174.70661,15.99845668,1.149648091,0.374331409,154.350962,615.0400346,16.49377306,1753,female,meat100,50-59
151,meat 100+_female_60-69,9.103266021,13.78134458,26737.27103,38.97003772,2.426869072,0.807892413,282.7050343,1188.140925,39.35056268,3.965436397,6.706158315,12823.81936,17.35356947,1.288785386,0.407041629,178.2110349,663.8753798,16.75019194,843,female,meat100,60-69
151,meat 100+_female_70-79,9.94303533,15.12658632,28722.94726,42.23699674,2.752527702,0.878531415,321.6227169,1233.811636,42.6699285,4.465005822,7.665592437,13128.19056,19.30314585,1.595206757,0.434123074,224.3214562,658.4890922,18.39454436,274,female,meat100,70-79
151,meat 100+_male_20-29,12.80057692,20.27211062,34249.29829,53.98023382,3.380607862,1.184114622,387.0201634,1588.042073,58.21860625,5.690274203,9.624561322,15046.76971,24.34996698,1.737437186,0.647706863,247.8765142,941.3624405,26.14445242,132,male,meat100,20-29
151,meat 100+_male_30-39,10.96730505,17.21955307,31150.071,46.61279998,2.781743393,0.961240927,351.9950964,1439.814691,48.4281047,4.727012985,8.022621054,15248.99281,20.34891064,1.470438425,0.454102394,206.2911504,927.6255325,20.64551117,260,male,meat100,30-39
151,meat 100+_male_40-49,10.35353185,16.76439861,27994.63736,43.4769031,2.76793127,0.925057001,325.2749703,1217.312063,45.15964162,4.268045267,7.566734259,11863.97326,17.89987794,1.302684484,0.457972396,206.4290793,630.38323,18.479489,616,male,meat100,40-49
151,meat 100+_male_50-59,10.35163678,16.48667709,28679.74113,43.51565078,2.799802499,0.936492749,315.9812395,1246.12239,45.03217182,4.513132792,8.013292551,13244.9679,19.41781697,1.459897052,0.471999512,213.1013881,659.6633622,19.57416403,591,male,meat100,50-59
151,meat 100+_male_60-69,10.314987,16.37253595,28768.82156,43.18834316,2.780255876,0.912728522,333.4993599,1260.285995,45.22942327,4.314222216,7.494213146,13652.95957,18.25366456,1.334353686,0.45921841,208.430915,697.6084866,19.54495955,543,male,meat100,60-69
151,meat 100+_male_70-79,11.38167009,18.007516,31467.18399,47.71715614,3.148967471,1.024316621,400.3322459,1340.539493,47.13156187,5.165825921,9.015664892,15082.94645,22.19224808,1.78109025,0.582298394,307.7393227,681.7383689,19.9191175,168,male,meat100,70-79
151,meat <50_female_20-29,4.185543853,5.844451944,15821.43424,18.85674534,0.805106088,0.37593166,167.9739911,770.8713025,20.58410469,2.26746413,3.231782899,9195.598513,10.36124837,0.473931391,0.250674799,135.7960434,558.6558723,11.29180645,764,female,meat50,20-29
151,meat <50_female_30-39,4.300708399,5.896452109,16696.23857,19.34537233,0.826571267,0.383578636,179.0967557,788.1342921,21.33447467,2.342485638,3.300417174,10415.87229,10.48450974,0.522280301,0.255168995,158.9720397,577.5511499,11.92666969,1483,female,meat50,30-39
151,meat <50_female_40-49,4.207290848,5.801969559,16024.10331,18.89857327,0.830707417,0.372137882,172.1666359,755.2536289,20.93638272,2.124067996,3.073207703,9270.370205,9.403622716,0.495097669,0.23394417,150.0796657,487.9954986,10.64751412,2093,female,meat50,40-49
